Nro;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
1;Del Giro;78800020-0;SOCIEDAD ADMINISTRADORA DE RIESGO S.A;7168;18/04/2024;18/04/2024 12:39:36;0;344400;65436;;;409836;;;;;0;0;;;;
2;Del Giro;76574856-9;I-CAR SPA;20968;18/04/2024;18/04/2024 12:53:50;0;72000;13680;;;85680;;;;;0;0;;;;
3;Del Giro;76916208-9;PRODUCCION DE EVENTOS CARAMELO SPA;1031;18/04/2024;18/04/2024 15:11:23;0;360000;68400;;;428400;;;;;0;0;;;;
4;Del Giro;78178530-K;ROLAND VORWERK Y CIA LTDA;353028;18/04/2024;18/04/2024 18:21:14;0;1167600;221844;;;1389444;;;;;0;0;;;;
5;Del Giro;76719433-1;PEDRO GAC VEGA SPA;289;18/04/2024;18/04/2024 18:49:52;0;672269;127731;;;800000;;;;;0;0;;;;
6;Del Giro;96579800-5;SURALIS  S.A.;1059733;18/04/2024;18/04/2024 18:51:31;0;113923;21645;;;135568;;;;;0;0;;;;
7;Del Giro;96579800-5;SURALIS  S.A.;1059680;18/04/2024;18/04/2024 18:52:00;0;27338;5194;;;32532;;;;;0;0;;;;
8;Del Giro;77345600-3;LEIGHTON Y ORTEGA SPA;1835;19/04/2024;19/04/2024 09:38:45;0;130000;24700;;;154700;;;;;0;0;;;;
9;Del Giro;96364000-5;MMC Chile SpA.;837221;19/04/2024;19/04/2024 13:34:54;0;166111;31561;;;197672;;;;;0;0;;;;
10;Del Giro;96364000-5;MMC Chile SpA.;837222;19/04/2024;19/04/2024 13:34:54;0;145119;27573;;;172692;;;;;0;0;;;;
11;Del Giro;76871320-0;GRAFICA LTDA;1536;19/04/2024;19/04/2024 14:32:53;0;5269425;1001191;;;6270616;;;;;0;0;;;;
12;Del Giro;76393732-1;SERVICIOS AUTOMOTRICES CHRISTIAN ANDRÉS DUIJVESTEIJN CARRASCO E.I.R.L.;3480;19/04/2024;19/04/2024 14:54:59;0;110086;20916;;;131002;;;;;0;0;;;;
13;Del Giro;76584218-2;LINQ SPA;85936;19/04/2024;19/04/2024 15:35:20;0;540649;102723;;;643372;;;;;0;0;;;;
14;Del Giro;78800020-0;SOCIEDAD ADMINISTRADORA DE RIESGO S.A;7190;19/04/2024;19/04/2024 16:20:40;0;360800;68552;;;429352;;;;;0;0;;;;
15;Del Giro;77055131-5;ACCESORIOS, AUTOMOTRIZ LUZ MARINA ESPINOZA COLMENAREZ  E.I.R.L.;712;17/04/2024;19/04/2024 18:09:45;0;100840;19160;;;120000;;;;;0;0;;;;
16;Del Giro;77055131-5;ACCESORIOS, AUTOMOTRIZ LUZ MARINA ESPINOZA COLMENAREZ  E.I.R.L.;713;17/04/2024;19/04/2024 18:11:29;0;100840;19160;;;120000;;;;;0;0;;;;
17;Del Giro;77055131-5;ACCESORIOS, AUTOMOTRIZ LUZ MARINA ESPINOZA COLMENAREZ  E.I.R.L.;714;17/04/2024;19/04/2024 18:13:05;0;100840;19160;;;120000;;;;;0;0;;;;
18;Del Giro;77231873-1;EL AMIGO DEL RAPIDO SPA;151;20/04/2024;20/04/2024 17:28:51;0;40000;7600;;;47600;;;;;0;0;;;;
19;Del Giro;76510248-0;TRANSPORTES AUXILIOMECANICO.CL Y COMPAÑÍA LIMITADA;1806;20/04/2024;20/04/2024 19:41:23;0;829122;157533;;;986655;;;;;0;0;;;;
20;Del Giro;90635000-9;Telefonica Chile S.A;51395552;19/04/2024;21/04/2024 14:35:51;0;27298;5187;;;32485;;;;;0;0;;;;
21;Del Giro;96670840-9;DIMERC S.A;11122190;22/04/2024;22/04/2024 08:58:29;0;33467;6359;;;39826;;;;;0;0;;;;
